Data Set 1:Time(s),Data Set 1:Sound Pressure
0,-0.33953705430030823
1.0000000000000001e-05,-0.33656615018844604
2.0000000000000002e-05,-0.33510589599609375
3.0000000000000001e-05,-0.33349457383155823
4.0000000000000003e-05,-0.32946625351905823
5.0000000000000002e-05,-0.32493439316749573
6.0000000000000002e-05,-0.32100677490234375
6.9999999999999994e-05,-0.31506499648094177
8.0000000000000007e-05,-0.30605164170265198
9.0000000000000006e-05,-0.29346314072608948
0.0001,-0.27906188368797302
0.00011,-0.26425781846046448
0.00012,-0.24930267035961151
0.00012999999999999999,-0.23137664794921875
0.00013999999999999999,-0.21078185737133026
0.00014999999999999999,-0.18857574462890625
0.00016000000000000001,-0.16601714491844177
0.00017000000000000001,-0.14406280219554901
0.00018000000000000001,-0.12241058051586151
0.00019000000000000001,-0.0991973876953125
0.00020000000000000001,-0.075430296361446381
0.00021000000000000001,-0.05256957933306694
0.00022000000000000001,-0.031571961939334869
0.00023000000000000001,-0.011883544735610485
0.00024000000000000001,0.00780487060546875
0.00025000000000000001,0.02829894982278347
0.00025999999999999998,0.047181703150272369
0.00027,0.064151003956794739
0.00027999999999999998,0.080213926732540131
0.00029,0.0961761474609375
0.00029999999999999997,0.11294402927160263
0.00031,0.12925872206687927
0.00032000000000000003,0.14360961318016052
0.00033,0.15750733017921448
0.00034000000000000002,0.17185822129249573
0.00035,0.18726654350757599
0.00036000000000000002,0.20212097465991974
0.00036999999999999999,0.21571655571460724
0.00038000000000000002,0.22800293564796448
0.00038999999999999999,0.24074248969554901
0.00040000000000000002,0.25403594970703125
0.00040999999999999999,0.26682585477828979
0.00042000000000000002,0.27765196561813354
0.00042999999999999999,0.28656464815139771
0.00044000000000000002,0.29552763700485229
0.00044999999999999999,0.30383604764938354
0.00046000000000000001,0.31038206815719604
0.00046999999999999999,0.31456145644187927
0.00048000000000000001,0.31687775254249573
0.00048999999999999998,0.31758269667625427
0.00050000000000000001,0.31828767061233521
0.00051000000000000004,0.31788483262062073
0.00051999999999999995,0.3157196044921875
0.00052999999999999998,0.31244659423828125
0.00054000000000000001,0.30806580185890198
0.00055000000000000003,0.30328217148780823
0.00055999999999999995,0.29950562119483948
0.00056999999999999998,0.29638367891311646
0.00058,0.29200285673141479
0.00059000000000000003,0.28631287813186646
0.00059999999999999995,0.28072357177734375
0.00060999999999999997,0.274932861328125
0.00062,0.26969605684280396
0.00063000000000000003,0.26330107450485229
0.00064000000000000005,0.25458985567092896
0.00064999999999999997,0.24361267685890198
0.00066,0.23203125596046448
0.00067000000000000002,0.21944275498390198
0.00068000000000000005,0.20358124375343323
0.00068999999999999997,0.18419495224952698
0.00069999999999999999,0.16193847358226776
0.00071000000000000002,0.13726501166820526
0.00072000000000000005,0.11148376762866974
0.00072999999999999996,0.08383941650390625
0.00073999999999999999,0.052468873560428619
0.00075000000000000002,0.019134521484375
0.00076000000000000004,-0.01409912109375
0.00076999999999999996,-0.046174623072147369
0.00077999999999999999,-0.078350827097892761
0.00079000000000000001,-0.11012420803308487
0.00080000000000000004,-0.14209899306297302
0.00080999999999999996,-0.1717071533203125
0.00081999999999999998,-0.198394775390625
0.00083000000000000001,-0.2210540771484375
0.00084000000000000003,-0.24129638075828552
0.00084999999999999995,-0.25912171602249146
0.00085999999999999998,-0.27417755126953125
0.00087000000000000001,-0.28676605224609375
0.00088000000000000003,-0.29779356718063354
0.00088999999999999995,-0.30610197782516479
0.00089999999999999998,-0.31214445829391479
0.00091,-0.31687775254249573
0.00092000000000000003,-0.32206422090530396
0.00093000000000000005,-0.32755279541015625
0.00093999999999999997,-0.33258819580078125
0.00095,-0.33611297607421875
0.00096000000000000002,-0.33747252821922302
0.00097000000000000005,-0.33963775634765625
0.00097999999999999997,-0.34356537461280823
