Data Set 1:Time(s),Data Set 1:Sound Pressure
0,-0.23892974853515625
1.0000000000000001e-05,-0.23495177924633026
2.0000000000000002e-05,-0.23399505019187927
3.0000000000000001e-05,-0.23369292914867401
4.0000000000000003e-05,-0.23288726806640625
5.0000000000000002e-05,-0.23006744682788849
6.0000000000000002e-05,-0.22613982856273651
6.9999999999999994e-05,-0.22337035834789276
8.0000000000000007e-05,-0.22276611626148224
9.0000000000000006e-05,-0.22236327826976776
0.0001,-0.22070160508155823
0.00011,-0.21687468886375427
0.00012,-0.21234282851219177
0.00012999999999999999,-0.20957335829734802
0.00013999999999999999,-0.20685425400733948
0.00014999999999999999,-0.20146636664867401
0.00016000000000000001,-0.19265441596508026
0.00017000000000000001,-0.18107299506664276
0.00018000000000000001,-0.16939087212085724
0.00019000000000000001,-0.15745696425437927
0.00020000000000000001,-0.14421387016773224
0.00021000000000000001,-0.12820129096508026
0.00022000000000000001,-0.11042632907629013
0.00023000000000000001,-0.09038543701171875
0.00024000000000000001,-0.070848084986209869
0.00025000000000000001,-0.05161285400390625
0.00025999999999999998,-0.031874082982540131
0.00027,-0.01148071326315403
0.00027999999999999998,0.0089630130678415298
0.00029,0.02910461463034153
0.00029999999999999997,0.048944093286991119
0.00031,0.067675784230232239
0.00032000000000000003,0.08434295654296875
0.00033,0.099600218236446381
0.00034000000000000002,0.11354827880859375
0.00035,0.12805023789405823
0.00036000000000000002,0.14144439995288849
0.00036999999999999999,0.15186767280101776
0.00038000000000000002,0.16027680039405823
0.00038999999999999999,0.16863556206226349
0.00040000000000000002,0.17628936469554901
0.00040999999999999999,0.18238219618797302
0.00042000000000000002,0.18615874648094177
0.00042999999999999999,0.18842467665672302
0.00044000000000000002,0.19104309380054474
0.00044999999999999999,0.19260406494140625
0.00046000000000000001,0.19018706679344177
0.00046999999999999999,0.18550415337085724
0.00048000000000000001,0.18036803603172302
0.00048999999999999998,0.174224853515625
0.00050000000000000001,0.16747741401195526
0.00051000000000000004,0.15801087021827698
0.00051999999999999995,0.14491882920265198
0.00052999999999999998,0.1304168701171875
0.00054000000000000001,0.1168212890625
0.00055000000000000003,0.10327605903148651
0.00055999999999999995,0.089025877416133881
0.00056999999999999998,0.072811886668205261
0.00058,0.05543975904583931
0.00059000000000000003,0.03857116773724556
0.00059999999999999995,0.02361602708697319
0.00060999999999999997,0.0088623045012354851
0.00062,-0.0062438966706395149
0.00063000000000000003,-0.02084655687212944
0.00064000000000000005,-0.0337371826171875
0.00064999999999999997,-0.04587249830365181
0.00066,-0.057554624974727631
0.00067000000000000002,-0.068078614771366119
0.00068000000000000005,-0.07578277587890625
0.00068999999999999997,-0.081120297312736511
0.00069999999999999999,-0.085551455616950989
0.00071000000000000002,-0.090788267552852631
0.00072000000000000005,-0.094262696802616119
0.00072999999999999996,-0.09491729736328125
