Data Set 1:Time(s),Data Set 1:Sound Pressure
0,-0.32372587919235229
1.0000000000000001e-05,-0.32307130098342896
2.0000000000000002e-05,-0.32382661104202271
3.0000000000000001e-05,-0.32463225722312927
4.0000000000000003e-05,-0.32337340712547302
5.0000000000000002e-05,-0.31999969482421875
6.0000000000000002e-05,-0.31430968642234802
6.9999999999999994e-05,-0.30615234375
8.0000000000000007e-05,-0.29648438096046448
9.0000000000000006e-05,-0.28490296006202698
0.0001,-0.27251586318016052
0.00011,-0.25871887803077698
0.00012,-0.2432098388671875
0.00012999999999999999,-0.22568663954734802
0.00013999999999999999,-0.20786133408546448
0.00014999999999999999,-0.18902893364429474
0.00016000000000000001,-0.17080077528953552
0.00017000000000000001,-0.15282440185546875
0.00018000000000000001,-0.13409271836280823
0.00019000000000000001,-0.11505889892578125
0.00020000000000000001,-0.096226498484611511
0.00021000000000000001,-0.078602597117424011
0.00022000000000000001,-0.06243896484375
0.00023000000000000001,-0.04758453369140625
0.00024000000000000001,-0.031571961939334869
0.00025000000000000001,-0.01545867882668972
0.00025999999999999998,-5.0354003178654239e-05
0.00027,0.013293457217514515
0.00027999999999999998,0.02573089674115181
0.00029,0.03826904296875
0.00029999999999999997,0.05110931396484375
0.00031,0.064050294458866119
0.00032000000000000003,0.076638795435428619
0.00033,0.087213136255741119
0.00034000000000000002,0.096881106495857239
0.00035,0.10659942775964737
0.00036000000000000002,0.11586456000804901
0.00036999999999999999,0.12447509914636612
0.00038000000000000002,0.13263244926929474
0.00038999999999999999,0.13852386176586151
0.00040000000000000002,0.14315643906593323
0.00040999999999999999,0.14783935248851776
0.00042000000000000002,0.15136413276195526
0.00042999999999999999,0.15332794189453125
0.00044000000000000002,0.15438537299633026
0.00044999999999999999,0.15509033203125
0.00046000000000000001,0.15488891303539276
0.00046999999999999999,0.15383148193359375
0.00048000000000000001,0.15211944282054901
0.00048999999999999998,0.14940032362937927
0.00050000000000000001,0.14773865044116974
0.00051000000000000004,0.14698334038257599
0.00051999999999999995,0.14527130126953125
0.00052999999999999998,0.14194793999195099
0.00054000000000000001,0.13932952284812927
0.00055000000000000003,0.13781890273094177
0.00055999999999999995,0.13575439155101776
0.00056999999999999998,0.1329345703125
0.00058,0.12930908799171448
0.00059000000000000003,0.12528076767921448
0.00059999999999999995,0.12044677883386612
0.00060999999999999997,0.11435393989086151
0.00062,0.10675048828125
0.00063000000000000003,0.097988888621330261
0.00064000000000000005,0.088774107396602631
0.00064999999999999997,0.078199766576290131
0.00066,0.065510556101799011
0.00067000000000000002,0.052267454564571381
0.00068000000000000005,0.039125062525272369
0.00068999999999999997,0.02482452429831028
0.00069999999999999999,0.01007080078125
0.00071000000000000002,-0.0035247802734375
0.00072000000000000005,-0.01722106896340847
0.00072999999999999996,-0.03096771240234375
0.00073999999999999999,-0.04400939866900444
0.00075000000000000002,-0.05584258958697319
0.00076000000000000004,-0.066316224634647369
0.00076999999999999996,-0.075531005859375
0.00077999999999999999,-0.083486936986446381
0.00079000000000000001,-0.090989686548709869
0.00080000000000000004,-0.097988888621330261
0.00080999999999999996,-0.10393066704273224
0.00081999999999999998,-0.10750579833984375
0.00083000000000000001,-0.10951995849609375
0.00084000000000000003,-0.11133269965648651
0.00084999999999999995,-0.11309508979320526
0.00085999999999999998,-0.11475677788257599
0.00087000000000000001,-0.11435393989086151
0.00088000000000000003,-0.11143340915441513
0.00088999999999999995,-0.10695190727710724
